id|pmid|doi|first_author|year|title|other_study_identifier|url|extracted|tentatively_identified_test_substance|machine_confidence|tsca|fifra|toxcast
12243|12805479|||||||0|[' 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine ', ' 6-hydroxydopamine ']|0.777778|1|1|
12244|12805639|||||||0|[' acrylamide ', ' glycidamide ']|0.888889|1||1
12245|12805641|||||||0|[' benzene ', ' catechol ', ' ethanol ', ' hydroquinone ', ' phenol ']|1|1|1|1
12246|12805642|||||||0|[' 17beta-estradiol ', ' estrone ', ' luciferase ']|0.888889|1||1
12247|12805648|||||||0|[ ' cigarette smoke ', ' cotinine ', ' nicotine ']|1|1|1|1
12248|12805651|||||||0|[' chloroform ']|1|1|1|
12249|12805652|||||||0||0.777778|||
12250|12805655|||||||0|[' sodium iodide ']|1|1||1
12251|12805875|||||||0|[ ' ammonia ']|0.777778|1|1|
12252|12805906|||||||0|[' gasoline ', ' xylenes ']|0.888889|1|1|
12253|12805913|||||||0|[' lidocaine ', ' mepivacaine ']|0.777778|1||
12254|12805922|||||||0|[' amoxicillin ', ' clavulanic acid ']|1|||
12255|12806035|||||||0|[' nitric acid ', ' ozone ']|0.777778|1||
12256|12806092|||||||0|[' cadmium ']|0.888889|1||
12257|12806183|||||||0|[' iron ', ' manganese ']|0.777778|1||
12258|12806377|||||||0||0.777778|||
12259|12806388|||||||0|[' fenthion ']|0.888889||1|1
12260|12806389|||||||0|[' 3-sulfolene ', ' corn oil ']|1|1||1
12261|12806390|||||||0|[' fenaminosulf ', ' formulated fenaminosulf ']|0.777778||1|1
12262|12806391|||||||0|[' cupferron ']|1|1||1
12263|12806392|||||||0|[' phenazopyridine ', ' phenazopyridine hydrochloride ']|1|1|1|1
12264|12806393|||||||0|[' dl-menthol ']|1|1|1|1
12265|12806394|||||||0|[' titanium ', ' titanium dioxide ']|1|1||
12266|12806395|||||||0|[' coumaphos ']|0.888889||1|1
12267|12806396|||||||0|[' 3-(chloromethyl)pyridine ', ' 3-(chloromethyl)pyridine hydrochloride ']|0.888889|1|1|1
12268|12806397|||||||0|[' 4-amino-2-nitrophenol ']|0.777778|1|1|1
12269|12806398|||||||0|[' 3-amino-9-ethylcarbazole ']|0.888889|1||1
12270|12806399|||||||0||1|||
12271|12806400|||||||0|[' clonitralid ']|0.888889||1|
12272|12806401|||||||0|[' dicofol ']|1||1|1
12273|12806402|||||||0||1|||
12274|12806972|||||||0|[' cholesterol ']|0.888889|1||
12275|12807360|||||||0|[' clivorine ', ' pyrrolizidine ']|0.777778|||
12276|12807361|||||||0|[' albumin ', ' human serum albumin ']|0.888889|1||
12277|12807420|||||||0|[' gr 127935 ', ' paroxetine ', ' serotonin ', ' way 100635 ']|0.888889|1||
12278|12807430|||||||0|[' cocaine ', ' dopamine ']|0.888889|||
12279|12807536|||||||0|[' nimesulide ']|0.888889|||1
12280|12807724|||||||0|[' corticosterone ']|0.888889|||1
12281|12807731|||||||0||1|||
12282|12807750|||||||0|[' pentachlorophenol ']|1|1|1|1
12283|12807998|||||||0|[' ibuprofen ']|0.888889|1||1
12284|12808004|||||||0|[' doxorubicin ']|1|||
12285|12808165|||||||0|[' p-cresol ']|1|1|1|1
12286|12808205|||||||0||0.888889|||
12287|12808206|||||||0||0.888889|||
12288|12808292|||||||0|[' digoxin ', ' lead ']|1|1||1
12289|12808295|||||||0|[' cholesterol ']|1|1||
12290|12808303|||||||0|[' perindopril ', ' perindoprilat ', ' quinapril ', ' quinaprilat ']|1|||
12291|12809175|||||||0|[' ghrelin ']|1|||
12292|12809539|||||||0|[ ' lead ']|0.888889|1||
12293|12809542|||||||0|[ ' hydrogen peroxide ']|0.888889|1|1|
12294|12809547|||||||0||0.777778|||
12295|12809750|||||||0|[' alpha-cyclodextrin ']|0.888889|1|1|1
12296|12809791|||||||0|[' hydrochloric acid ', ' titanium ']|0.777778|1|1|
12297|12809954|||||||0|[' benzoic acid ', ' cholesterol ', ' s-2e ']|0.777778|1|1|1
12298|12809966|||||||0|[' escitalopram ', ' ritonavir ']|1|||
12299|12900070|||||||0|[' 1-bromopropane ']|1|1||
12300|12900075|||||||0|[' lead ']|0.777778|1||
12301|12900077|||||||0|[' manganese ']|0.888889|1||
12302|12900079|||||||0|[' 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine ', ' acetic acid ', ' dopamine ', ' homovanillic acid ', ' manganese ', ' tyrosine ']|1|1|1|1
12303|12900080|||||||0|[' manganese ']|1|1||
12304|12900084|||||||0|[' mercury ']|0.777778|1||
12305|12900085|||||||0|[' cadmium ', ' iron ']|1|1||
12306|12900304|||||||0|[' olanzapine ']|1|||
12307|12900434|||||||0|[' aldosterone ']|1|1||
12308|12900436|||||||0|[' albumin ', ' angiotensin ii ', ' lead ']|0.777778|1||
12309|12900776|||||||0||1|||
12310|12900817|||||||0|[' levofloxacin ', ' pseudomonas ']|1|1||
12311|12900872|||||||0|[' chloride ', ' diphenhydramine ', ' quinazoline ']|0.777778|1||
12312|12900939|||||||0|[' 17alpha-ethinylestradiol ']|1|1||1
12313|12900941|||||||0|[ ' ferritin ', ' iron ']|1|1||
12314|12901033|||||||0|[' bicarbonate ', ' pantoprazole ', ' sodium bicarbonate ']|1|1|1|
12315|12901082|||||||0|[' arsenic ', ' iron ']|0.777778|1||
12316|12901691|||||||0|[' chitosan ', ' ranitidine ', ' tetracycline ']|1|1|1|1
12317|12902047|||||||0||0.777778|||
12318|12902054|||||||0|[' cholesterol ', ' insulin ']|0.777778|1||
12319|12902153|||||||0|[' cholesterol ', ' fumonisin b1 ']|1|1||
12320|12902182|||||||0|[' cefamandole ', ' cefoperazone ']|1|||
12321|12902191|||||||0|[' ethylene ']|1|1|1|
12322|12902193|||||||0|[' carbon black ']|0.888889|1||
12323|12902202|||||||0|[' epinephrine ', ' felypressin ', ' prilocaine ']|0.888889|1||1
12324|12902209|||||||0|[' isoniazid ', ' pyrazinamide ', ' rifampicin ']|1|1||1
12325|12902210|||||||0|[' albendazole ', ' enrofloxacin ']|1|||1
12326|12902842|||||||0|[' l-arginine ', ' nitric oxide ']|0.888889|1||
12327|12902866|||||||0|[' celecoxib ', ' vascular endothelial growth factor ']|0.888889|||1
12328|12902997|||||||0|[' cocaine ', ' dopamine ']|0.777778|||
12329|12903774|||||||0|[' vascular endothelial growth factor ']|0.777778|||
12330|12903887|||||||0|[' adenosine ', ' adenosine triphosphate ', ' diphosphate ', ' triphosphate ']|0.777778|1||
12331|12903904|||||||0|[' cadmium ', ' cadmium chloride ', ' chloride ']|1|1|1|1
12332|12904125|||||||0|[' docetaxel ', ' doxorubicin ', ' paclitaxel ']|1|||
12333|12904185|||||||0|[ ' nitrous oxide ', ' propofol ']|1|1||1
12334|12904275|||||||0|[' alpha-tocopherol ', ' glutathione ', ' peroxidase ']|0.777778|1||
12335|12904277|||||||0|[' ketoconazole ']|1|||1
12336|12904282|||||||0|[' angiotensin ii ', ' candesartan ']|0.777778|||
12337|12904309|||||||0|[' arachidonic acid ', ' leukotriene c4 ', ' nitric oxide ', ' oxytocin ', ' progesterone ', ' tumor necrosis factor-alpha ']|1|1||1
12338|12904323|||||||0|[' levofloxacin ']|0.888889|||
12339|12904543|||||||0||1|||
12340|12904894|||||||0|[' 5-fluorouracil ', ' eniluracil ', ' uracil ']|0.777778|1||1
12341|12904895|||||||0|[' 7-ethyl-10-hydroxycamptothecin ', ' irinotecan ', ' irinotecan hydrochloride ']|1|1||
12342|12904930|||||||0|[' erythropoietin ', ' theophylline ']|0.888889|1||1
12343|12904952|||||||0|[' borate ', ' dithiothreitol ', ' ethylenediaminetetraacetic acid ', ' lead ']|0.777778|1|1|1
12344|12905045|||||||0|[' leptin ']|0.777778|1||
12345|12905046|||||||0|[' glutathione ', ' thiobarbituric acid ']|0.777778|1||
12346|12905116|||||||0|[' blood meal ']|0.888889|||
12347|12905127|||||||0|[' testosterone ']|0.777778|1||
12348|12905748|||||||0||0.777778|||
12349|12906034|||||||0|[' insulin ', ' leptin ', ' uric acid ']|0.888889|1||1
12350|12906063|||||||0|[' cholesterol ']|1|1||
12351|12906306|||||||0||0.888889|||
12352|12906334|||||||0|[' chloride ', ' furosemide ', ' sodium chloride ']|0.777778|1|1|1
12353|12906339|||||||0|[' nifedipine ', ' polyethylene glycol ']|0.888889|1|1|
12354|12906369|||||||0||0.888889|||
12355|12906371|||||||0|[' T3 ']|0.888889|||
12356|12906717|||||||0|[' cytokines ', ' endotoxin ']|0.777778|||
12357|12906718|||||||0|[' cytokines ', ' interleukin-6 ', ' lipoteichoic acid ', ' peptidoglycan ', ' tumor necrosis factor-alpha ']|0.777778|||
12358|12906742|||||||0|[' iron ', ' quercetin ']|1|1||1
12359|12906745|||||||0|[' aspirin ', ' rofecoxib ']|1|1|1|1
12360|12906748|||||||0|[' ethanol ', ' glyceryl oleate ', ' hydrogel ']|1|1|1|1
12361|12906751|||||||0||0.777778|||
12362|12906752|||||||0|[' growth hormone ', ' human growth hormone ']|0.777778|||
12363|12906896|||||||0|[' disodium ', ' isopropanol ', ' sulfate ']|1|1|1|1
12364|12906905|||||||0|[' genistein ']|1|1||1
12365|12906912|||||||0|[' isoferulic acid ', ' luteolin ']|0.888889|1||
12366|12906914|||||||0|[' azelastine ', ' beta-cyclodextrin ', ' polyacrylamide ']|1|1|1|
12367|12906921|||||||0|[' chlorogenic acid ', ' cholic acid ']|1|1||
12368|12907131|||||||0|[' albumin ', ' nitric oxide ']|1|1||
12369|12907147|||||||0|[' polyethyleneimine ']|1|1|1|
12370|12907191|||||||0|[' benzo(a)pyrene ']|0.777778|1||
12371|12907263|||||||0|[' digoxin ']|1|1||1
12372|12907265|||||||0|[' dihydropyridine ', ' nifedipine ', ' nitrendipine ']|1|1|1|
12373|12907286|||||||0|[' 5-fluorouracil ']|1|1||1
12374|12907292|||||||0|[' piperidine ', ' piperine ', ' propionic acid ']|1|1|1|1
12375|12907611|||||||0|[' tamoxifen ']|0.777778|||1
12376|12907828|||||||0|[' glutathione ', ' peroxidase ', ' selenium ', ' streptozotocin ']|0.777778|1||1
12377|12907829|||||||0|[' ferrous gluconate ', ' glycine ', ' iron ', ' sulfate ']|1|1||
12378|12907831|||||||0|[' iron ']|0.888889|1||
12379|12907835|||||||0|[' 8-methoxypsoralen ']|0.888889|1||1
12380|12908607|||||||0|[' cystathionine ', ' ethanol ', ' gamma-glutamylcysteine ', ' glutathione ', ' hypotaurine ', ' s-adenosylhomocysteine ', ' s-adenosylmethionine ']|1|1|1|1
12381|12908683|||||||0|[' acetylcholine ', ' halothane ', ' indomethacin ', ' isoflurane ', ' nitric oxide ', ' norepinephrine ', ' pentobarbital ', ' tetraethylammonium ']|0.777778|1||1
12382|12908698|||||||0|[' albumin ', ' gadolinium ', ' iron ', ' iron oxide ']|1|1||
12383|12908706|||||||0|[' iodine ']|1|1|1|1
12384|12908851|||||||0|[' clonidine ', ' diltiazem ', ' felodipine ', ' isradipine ', ' nifedipine ', ' nisoldipine ', ' propranolol ', ' verapamil ']|0.888889|||1
12385|12908852|||||||0|[' carnitine ']|1|1||
12386|12908854|||||||0|[' caffeine ', ' ciprofloxacin ', ' fleroxacin ', ' quinolones ']|1|1||1
12387|12908860|||||||0|[' aerosolized non-water-soluble lubricant ']|1|||
12388|12908861|||||||0|[' alpha-amylase ', ' amylase ']|1|1||
12389|12908868|||||||0||0.777778|||
12390|12908869|||||||0|[' beryllium ']|1|1||
12391|12908871|||||||0|[' agar ', ' ozone ']|0.777778|1||
12392|12908895|||||||0|[' arachidonic acid ', ' docosahexaenoic acid ', ' phospholipid ']|1|||
12393|12908897|||||||0|[' 5-methyltetrahydrofolic acid ']|0.777778|1||
12394|12908899|||||||0|[' alpha-tocopherol ', ' ascorbic acid ', ' docosahexaenoic acid ', ' glutathione ']|0.888889|1||
12395|12908936|||||||0||1|||
12396|12908943|||||||0|[' mdma ']|0.777778|||
12397|12909196|||||||0|[' 3,4-dihydroxyphenylacetic acid ', ' dopamine ', ' methamphetamine ', ' norepinephrine ', ' serotonin ']|0.777778|1|1|1
12398|12909204|||||||0|[' creatine ', ' endothelin ', ' endotoxin ']|0.777778|1||1
12399|12909264|||||||0|[' glutathione ', ' quercetin ', ' resveratrol ']|1|1||1
12400|12909268|||||||0|[' aflatoxin ', ' albumin ', ' cholesterol ']|1|1||
12401|12909321|||||||0||0.777778|||
12402|12909410|||||||0||0.888889|||
12403|12909535|||||||0||0.777778|||
12404|12909539|||||||0|[ ' beryllium ']|1|1||
12405|12909558|||||||0|[' arsenic ']|0.777778|1||
12406|12909816|||||||0|[' metformin ']|1|||1
12407|13904908|||||||0|['streptomycin', 'neomycin', 'paramomycin',' chloramphenicol ', 'p-Aminobenzylpenicillin','D(-)-6-(alpha-amino-alpha-phenylacetamido)penicillanic acid']|0.888889|1||1
12408|13907027|||||||0|[' insulin ', ' labeled glucose ']|1|||
12409|14206266|||||||0|[' aminosalicylic acid ']|1|1|1|
12410|14207792|||||||0||1|||
12411|14500042|||||||0|[' bicarbonate ', ' heparin ']|0.777778|||
12412|14500132|||||||0|[' nitric oxide ']|0.777778|1||
12413|14500153|||||||0|[' clonidine ', ' sevoflurane ', ' sufentanil ']|0.888889|||
12414|14500173|||||||0|[' cefepime ', ' cefpirome ']|1|||
12415|14500174|||||||0|[' fentanyl ', ' norepinephrine ', ' propofol ', ' sevoflurane ']|1|1||1
12416|14501278|||||||0|[' chlorinated water ']|1|||
12417|14501494|||||||0|[' ammonia ']|1|1|1|
12418|14501942|||||||0|[' evans blue ']|1|1||
12419|14501951|||||||0|[' albumin ', ' tyrosine ']|0.888889|1||
12420|14501953|||||||0|[' nitric oxide ']|0.777778|1||
12421|14501955|||||||0|[' diphosphate ', ' parthenolide ']|0.777778|1||
12422|14501967|||||||0|[' 8-isoprostane ', ' albumin ', ' n-acetylcysteine ', ' n-ethylmaleimide ']|0.777778|1||
12423|14502359|||||||0|[' leptin ']|0.888889|1||
12424|14502365|||||||0|[' ethanol ']|0.888889|1|1|1
12425|14502370|||||||0|[' dipyrone ', ' phenol ', ' phenol red ']|0.888889|1|1|1
12426|14502539|||||||0|[' epiroprim ']|1|||
12427|14502768|||||||0|[' aluminum ']|1|1|1|
12428|14503018|||||||0|[' nitric oxide ']|0.888889|1||
12429|14503658|||||||0|[' amikacin ']|0.777778|||
12430|14503660|||||||0|[' quinine ']|1|1||
12431|14503661|||||||0|[' sulfamethazine ']|1|1||1
12432|14503664|||||||0|[' serotonin ']|1|||
12433|14503667|||||||0|[' imidazole ', ' ketoconazole ', ' perospirone ']|0.777778|1||1
12434|14503668|||||||0||1|||
12435|14503673|||||||0||0.777778|||
12436|14503802|||||||0|[' eb 1053 ']|0.888889|||
12437|14503975|||||||0|[' insulin ', ' leptin ']|1|1||
12438|14504151|||||||0|[' propofol ']|0.777778|1||1
12439|14504308|||||||0|[' lamotrigine ', ' levetiracetam ', ' topiramate ', ' zonisamide ']|1|||1
12440|14504362|||||||0|[' n-methylacetamide ', ' n,n-dimethylacetamide ']|0.888889|1||1
12441|14504363|||||||0|[' lead ']|0.777778|1||
12442|14504683|||||||0|[' baclofen ', ' cocaine ']|0.777778|||
12443|14504849|||||||0|[' losartan ']|0.888889|||
12444|14504853|||||||0||0.888889|||
12445|14504954|||||||0|[' growth hormone ', ' human growth hormone ', ' testosterone ']|0.888889|1||
12446|14505196|||||||0||1|||
12447|14505707|||||||0|[' propanil ']|1||1|1
12448|14505708|||||||0|[' acetone ',  ' aminotransferase, aspartate ', ' chloroform ', ' diethyl ether ', ' methanol ']|1|1|1|1
12449|14505709|||||||0|[' gallium ']|1|1||
12450|14505713|||||||0|['di-n-butyl phthalate']|1|||
12451|14505991|||||||0|[' beta-carotene ', ' cholesterol ']|0.888889|1||
12452|14506020|||||||0|[' ciprofloxacin ', ' tobramycin ']|0.777778|||1
12453|14506026|||||||0|[' voriconazole ']|1|||
12454|14506027|||||||0|[' ciprofloxacin ']|1|||1
12455|14506041|||||||0|[' cidofovir ']|0.777778|||
12456|14506145|||||||0|[' dha-paclitaxel ', ' docosahexaenoic acid ', ' paclitaxel ']|1|||
12457|14506179|||||||0||0.888889|||
12458|14506184|||||||0||0.777778|||
12459|14506185|||||||0|[' astatine ', ' biotin ']|0.777778|1||1
12460|14506196|||||||0||1|||
12461|14506407|||||||0|[' acetaldehyde ', ' ethanol ', ' lactulose ']|1|1|1|1
12462|14506413|||||||0|[' ethanol ']|0.777778|1|1|1
12463|14506595|||||||0|[' pentoxifylline ']|1|||1
12464|14506611|||||||0|[' acetate ', ' hormone replacement therapy ', ' insulin ', ' medroxyprogesterone ', ' medroxyprogesterone acetate ', ' tibolone ']|0.777778|1||1
12465|14506616|||||||0|[' growth hormone ', ' ribonuclease ', ' streptozotocin ']|0.888889|1||1
12466|14506625|||||||0|[' hormone replacement therapy ', ' insulin ']|0.888889|||
12467|14506628|||||||0|[' cholesterol ']|1|1||
12468|14506831|||||||0|[' agarose ', ' cholesterol ', ' lipoprotein lipase ']|0.777778|1||
12469|14506874|||||||0||0.777778|||
12470|14507028|||||||0|[' acetate ', ' sodium acetate ', ' sodium propionate ']|0.888889|1|1|1
12471|14507242|||||||0|[' glutathione ', ' glutathione-s-transferase ', ' peroxidase ']|1|1||
12472|14507259|||||||0|[' creatine ', ' glycogen ', ' insulin ', ' phosphate ']|1|1||1
12473|14507269|||||||0||1|||
12474|14507293|||||||0|[' insulin ']|1|||
12475|14507414|||||||0|[' glutathione ', ' peroxidase ', ' selenium ']|1|1||
12476|14507464|||||||0||0.777778|||
12477|14507470|||||||0||0.777778|||
12478|14507604|||||||0|[' albumin ', ' insulin ']|1|||
12479|14507665|||||||0|[ ' nitric oxide ']|0.777778|1||
12480|14508220|||||||0|[' dextran ', ' leukotriene b4 ', ' sulfate ']|0.777778|1||
12481|14508307|||||||0|[' carbon dioxide ', ' remifentanil ']|0.888889|1|1|
12482|14508308|||||||0|[' carbon dioxide ', ' morphine ']|0.777778|1|1|
12483|14508316|||||||0|[' fentanyl ']|0.777778|||
12484|14508328|||||||0|[' naltrexone ', ' sufentanil ']|0.777778|||
12485|14508379|||||||0|[' moclobemide ', ' toloxatone ']|0.777778|||
12486|14508623|||||||0|[' succinate ']|0.777778|||
12487|14508637|||||||0|[' elmiron ']|0.888889|1||
12488|14509386|||||||0|[ ' ozone ']|0.888889|1||
12489|14509454|||||||0|[' albumin ', ' copper ', ' iron ', ' manganese ', ' molybdenum ']|0.888889|1|1|
12490|14509712|||||||0|[' ammonia ', ' arsenic ', ' bromide ', ' chloramine ', ' chlorine ', ' trihalomethanes ']|0.888889|1|1|
12491|14600271|||||||0|[' titanium ', ' titanium dioxide ']|1|1||
12492|14600274|||||||0|[' acetylcholine ', ' chlorpyrifos ', ' corn oil ']|0.777778|1|1|1
12493|14600276|||||||0||1|||
12494|14600277|||||||0|[' pyrrolizidine ']|0.888889|||
12495|14600279|||||||0|[' butyl ether ', ' carbon monoxide ', ' gasoline ', ' lead ', ' octane ', ' ozone ']|0.888889|1|1|1
12496|14600280|||||||0|[' formaldehyde ']|1|1|1|
12497|14600283|||||||0|[' vanadium ']|1|1||
12498|14600285|||||||0|[' chlorpyrifos ']|1||1|1
12499|14600289|||||||0|[' ornithine ', ' putrescine ', ' tyrosine ']|1|1||
12500|14600290|||||||0|[' aroclor ', ' mercury ', ' methyl mercury ', ' polychlorinated biphenyls ']|0.777778|1|1|
12501|14600341|||||||0|[' aldosterone ', ' furosemide ']|0.888889|1||1
12502|14600344|||||||0|[' propofol ', ' sevoflurane ']|0.777778|1||1
12503|14600407|||||||0|[' cyclosporin a ']|1|||1
12504|14600835|||||||0|[' bilirubin ', ' cholesterol ', ' transferrin ']|1|1||
12505|14600964|||||||0|[' acipimox ', ' insulin ', ' tyloxapol ']|0.777778|||
12506|14600996|||||||0||1|||
12507|14601300|||||||0||0.777778|||
12508|14601365|||||||0|[' propofol ']|0.777778|1||1
12509|14601469|||||||0|[' cantharidin ', ' trimethoprim ']|1|1||
12510|14601470|||||||0|[' bilirubin ', ' fluoride ', ' fluorine ', ' sodium fluoride ', ' zinc ']|1|1|1|
12511|14601471|||||||0|[' cholesterol ']|0.888889|1||
12512|14601482|||||||0|[' albumin ', ' cantharidin ', ' fluorescein ']|1|1||1
12513|14601489|||||||0|[' atenolol ', ' propranolol ']|1|||1
12514|14601868|||||||0||0.888889|||
12515|14602163|||||||0|[' ethanol ']|1|1|1|1
12516|14602168|||||||0|[' cyanide ']|1|1||
12517|14602173|||||||0|[' beta-cyclodextrin ']|1|1|1|
12518|14602188|||||||0|[' acetate ', ' atenolol ', ' citrate ', ' tributyl citrate ']|1|1||1
12519|14602190|||||||0|[' gelatin ', ' phosphate ', ' piroxicam ']|0.888889|1||
12520|14602191|||||||0|[' alprazolam ']|1|||
12521|14602388|||||||0|[' amphocil ', ' amphotericin b ']|0.888889|||1
12522|14602420|||||||0|[' dichloromethane ', ' riboflavin ']|0.777778|1|1|1
12523|14602521|||||||0|[' 2-butoxyacetic acid ', ' 2-butoxyethanol ']|1|1|1|1
12524|14602544|||||||0|[' digoxin ', ' iron ', ' morphine ', ' nitric oxide ', ' quinolinic acid ', ' tyrosine ']|1|1||1
12525|14602670|||||||0||0.888889|||
12526|14602751|||||||0|[' testosterone ']|0.888889|1||
12527|14602767|||||||0|[' melatonin ']|1|||1
12528|14602781|||||||0|[' dydrogesterone ', ' estrone ']|1|1||1
12529|14602792|||||||0|[' ghrelin ']|0.888889|||
12530|14602871|||||||0||1|||
12531|14603048|||||||0|[' cidofovir ']|0.888889|||
12532|14603224|||||||0|[' carbachol ', ' glycine ']|0.888889|1||
12533|14603266|||||||0|[' nalmefene ', ' saccharin ']|0.777778|1||1
12534|14603472|||||||0|[' 6-sulfatoxymelatonin ']|1|||
12535|14603473|||||||0||0.888889|||
12536|14603484|||||||0|[' cyclosporin a ', ' paclitaxel ']|1|||1
12537|14603488|||||||0||1|||
12538|14603489|||||||0|[' ropinirole ']|0.888889|||
12539|14603491|||||||0|[' ciprofloxacin ', ' norfloxacin ']|1|||1
12540|14603493|||||||0|[' carbon dioxide ', ' citric acid ', ' dimethyl sulfoxide ', ' insulin ', ' mannitol ']|1|1|1|1
12541|14603503|||||||0|[' alpha-cyclodextrin ', ' dehydroepiandrosterone ', ' glycine ', ' sulfate ']|0.888889|1|1|1
12542|14603504|||||||0||1|||
12543|14603514|||||||0||0.777778|||
12544|14603950|||||||0|[' arachidonic acid ', ' collagen ', ' docosahexaenoic acid ', ' eicosapentaenoic acid ', ' oleic acid ', ' paraquat ']|0.888889|1|1|1
12545|14604305|||||||0|[' indomethacin ']|1|1||1
12546|14604467|||||||0|[' oltipraz ']|1|||
12547|14604600|||||||0|[' growth hormone ', ' reboxetine ']|0.888889|1||
12548|14604663|||||||0|[' ammonium ', ' chlorambucil ']|1|||1
12549|14604765|||||||0|[' ethanol ', ' nerve growth factor ']|0.888889|1|1|1
12550|14605012|||||||0|[' 17beta-estradiol ', ' bisphenol a ', ' testosterone ']|0.777778|1|1|1
12551|14605244|||||||0|[' inulin ', ' nimesulide ']|0.777778|1||1
12552|14605276|||||||0|[' arginine ', ' nitric oxide ']|1|1||
12553|14605278|||||||0|[' acetylcholine ', ' apamin ', ' carbonate ', ' charybdotoxin ', ' diclofenac ', ' levcromakalim ', ' phosphate ']|0.888889|1||1
12554|14605283|||||||0|[' homocysteine ']|1|||
