id|fk_series_id|fk_study_id|fk_chemical_id|calculated_with_invivopkfit|parameter_name|parameter_unit|parameter_value|parameter_value_sd|calculation_date|comment|joint_analysis_studies|reason_for_omittal|loglikelihood|AIC
7240||1823||1|halflife|hr|0.069194263||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-1.60177|11.2035
7241||1463||1|halflife|hr|0.666302572||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-16.318|40.636
7242||1465||1|halflife|hr|1.556105101||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||3.46898|1.06203
7243||1467||1|halflife|hr|0.5888474||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||47.7305|-89.4611
7244||1774||1|halflife|hr|0.067147415||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-17.2784|40.5569
7246||1468||1|halflife|hr|5.202098818||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||126.848|-245.697
7247||1469||1|halflife|hr|1.70610472||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||76.9066|-147.813
7249||1470||1|halflife|hr|10.32802176||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||42.6891|-77.3783
7250||1471||1|halflife|hr|1.913232193||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||35.6408|-65.2816
7252||1689||1|halflife|hr|0.772905465||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||8.39646|-8.79293
7253||1690||1|halflife|hr|3.21077405||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||10.8735|-13.747
7254||1691||1|halflife|hr|0.939067348||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-0.647814|9.29563
7255||1692||1|halflife|hr|1.617028863||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||5.9964|-3.99279
7256||1693||1|halflife|hr|3.135546976||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-6.13372|20.2674
7257||1694||1|halflife|hr|6.115062834||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-16.4421|40.8843
7258||1747||1|halflife|hr|0.39853933||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-6.60017|19.2003
7259||1811||1|halflife|hr|0.618485641||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-43.1398|92.2795
7260||1812||1|halflife|hr|0.635826594||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-77.0669|160.134
7261||1813||1|halflife|hr|8.169289117||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-145.025|296.05
7262||1853||1|halflife|hr|11.50601159||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-91.9069|191.814
7263||1854||1|halflife|hr|6.172861829||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-147.095|302.189
7264||1797||1|halflife|hr|0.055228377||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-13.202|32.4039
7265||1770||1|halflife|hr|0.045654259||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-71.4587|148.917
7266||1817||1|halflife|hr|86.29847297||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||20.8555|-35.7111
7267||1869||1|halflife|hr|53.67474269||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||67.2559|-126.512
7268||1870||1|halflife|hr|181.3616625||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-67.6574|143.315
7269||1871||1|halflife|hr|122.9304927||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||28.5523|-49.1047
7270||1484||1|halflife|hr|0.507195689||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||35.605|-65.2099
7271||1485||1|halflife|hr|8.431717577||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-36.0518|80.1036
7272||1486||1|halflife|hr|6.935769459||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||6.36068|-6.72136
7274||1487||1|halflife|hr|0.632491685||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||0.0219646|5.95607
7275||1488||1|halflife|hr|5.548966982||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||13.5168|-19.0337
7276||1830||1|halflife|hr|0.626709449||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||5.41903|-2.83807
7277||1831||1|halflife|hr|0.592086323||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-40.7811|89.5622
7278||1832||1|halflife|hr|0.799812298||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-56.7646|121.529
7280||1695||1|halflife|hr|1.323849963||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||35.202|-62.4039
7281||1696||1|halflife|hr|2.303454808||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||20.5084|-33.0167
7282||1697||1|halflife|hr|3.988437395||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||16.2006|-24.4011
7283||1256||1|halflife|hr|2.393353113||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-17.0824|40.1648
7285||1345||1|halflife|hr|1.011992993||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||24.7074|-41.4148
7286||1346||1|halflife|hr|0.793360594||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||23.5806|-39.1612
7287||1189||1|halflife|hr|1.319456388||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-149.011|306.022
7288||1833||1|halflife|hr|0.573051184||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||14.6903|-21.3805
7289||1834||1|halflife|hr|0.765715745||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-67.9439|143.888
7290||1835||1|halflife|hr|1.405280849||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-111.941|231.882
7292||1490||1|halflife|hr|0.567316||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||3.73661|-1.47323
7293||1491||1|halflife|hr|1.084769742||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||19.8478|-31.6955
7295||1492||1|halflife|hr|0.848849784||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||46.3844|-86.7689
7296||1493||1|halflife|hr|3.135090984||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||17.4868|-26.9735
7297||1703||1|halflife|hr|1.286397393||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-36.5784|81.1569
7299||1494||1|halflife|hr|20.97936764||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||78.5505|-149.101
7300||1495||1|halflife|hr|8.208882959||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||40.781|-75.562
7302||1500||1|halflife|hr|0.102870434||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||9.07615|-10.1523
7303||1501||1|halflife|hr|0.334912162||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||15.2678|-22.5355
7304||1502||1|halflife|hr|0.3520685||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||5.15721|-2.31442
7306||1836||1|halflife|hr|3.202225912||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-18.1378|44.2757
7307||1837||1|halflife|hr|10.23869034||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-34.4148|76.8295
7308||1838||1|halflife|hr|2.516867544||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-17.7952|43.5904
7309||1778||1|halflife|hr|8.042855302||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-39.6842|87.3684
7310||1779||1|halflife|hr|5.697827962||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-63.3836|134.767
7311||1503||1|halflife|hr|111.895114||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||8.85057|-9.70114
7312||1504||1|halflife|hr|27.50754722||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||15.107|-24.214
7313||1741||1|halflife|hr|554.7296742||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-108.745|225.49
7314||1742||1|halflife|hr|478.4314988||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-134.213|276.427
7315||1743||1|halflife|hr|367.0235197||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-193.355|394.71
7317||1719||1|halflife|hr|68.1703981||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-125.191|258.382
7318||1720||1|halflife|hr|4.273450561||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-15.1517|38.3035
7319||1721||1|halflife|hr|40.11048292||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-194.925|397.849
7321||1744||1|halflife|hr|490.3203922||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-36.5267|79.0533
7322||1745||1|halflife|hr|603.1896885||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-39.0093|86.0187
7323||1746||1|halflife|hr|566.0986634||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-95.2299|198.46
7324||1732||1|halflife|hr|98.57040635||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-70.3017|146.603
7325||1734||1|halflife|hr|163.5479706||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-47.3831|102.766
7326||1736||1|halflife|hr|107.8744525||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-84.1744|176.349
7327||1737||1|halflife|hr|5.271819347||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-66.3146|140.629
7328||1739||1|halflife|hr|10.30302974||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-60.9336|129.867
7329||1173||1|halflife|hr|0.810406543||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-18.7453|43.4906
7331||1163||1|halflife|hr|0.329721932||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||0.31955|7.3609
7332||1179||1|halflife|hr|0.516180934||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-9.26725|26.5345
7333||1507||1|halflife|hr|0.648163095||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-7.38178|20.7636
7335||1510||1|halflife|hr|0.701341889||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-5.64942|19.2988
7337||1511||1|halflife|hr|0.146689002||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||39.2492|-70.4984
7338||1512||1|halflife|hr|0.239689069||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||40.3871|-74.7741
7340||1186||1|halflife|hr|0.08264011||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-1.15433|10.3087
7342||1514||1|halflife|hr|0.462611842||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||36.4082|-66.8163
7343||1516||1|halflife|hr|6.971057538||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||57.3017|-106.603
7344||1519||1|halflife|hr|4.783249996||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||59.7168|-111.434
7345||1751||1|halflife|hr|4.355965704||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-9.36544|26.7309
7346||1752||1|halflife|hr|0.961506485||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-9.2534|26.5068
7347||1524||1|halflife|hr|1.836733141||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||12.0004|-16.0007
7349||1527||1|halflife|hr|1.696118435||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||58.7186|-109.437
7350||1528||1|halflife|hr|0.376804989||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||33.04|-60.08
7351||1530||1|halflife|hr|1.032563494||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||41.0204|-76.0408
7353||1531||1|halflife|hr|0.772380639||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||29.526|-51.052
7354||1532||1|halflife|hr|0.335719659||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||27.9981|-49.9962
7355||1157||1|halflife|hr|0.268390708||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||22.889|-37.7779
7356||1714||1|halflife|hr|0.009493868||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||33.0555|-58.1111
7358||1356||1|halflife|hr|1.025551758||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||35.3961|-62.7922
7359||1357||1|halflife|hr|2.280661463||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||31.1326|-54.2653
7360||1310||1|halflife|hr|7.064385856||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-30.0128|68.0255
7362||1759||1|halflife|hr|0.222322405||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||10.9852|-15.9704
7363||1760||1|halflife|hr|0.218799463||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-57.3393|120.679
7365||1533||1|halflife|hr|1.735276988||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-9.14545|24.2909
7366||1534||1|halflife|hr|4.286849587||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-14.3005|36.6009
7367||1193||1|halflife|hr|0.609076589||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-32.2424|72.4847
7369||1536||1|halflife|hr|0.740874176||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-22.5212|53.0424
7370||1537||1|halflife|hr|3.664260795||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-26.7958|61.5916
7371||1539||1|halflife|hr|0.385033182||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-34.9325|75.865
7372||1540||1|halflife|hr|0.651581614||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-47.852|101.704
7373||1865||1|halflife|hr|0.725592586||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-0.293235|8.58647
7374||1866||1|halflife|hr|1.547480884||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-6.32688|20.6538
7375||1191||1|tpeak.oral|hr|0.203509519||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-135.939|279.877
7376||1843||1|tpeak.oral|hr|0.089229999||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-10.1113|28.2226
7377||1415||1|tpeak.oral|hr|0.075399921||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-6.59326|21.1865
7378||1791||1|tpeak.oral|hr|0.001846628||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-64.7236|137.447
7379||1667||1|tpeak.oral|hr|1.352403674||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-19.5591|47.1183
7380||1670||1|tpeak.oral|hr|0.830969735||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||17.2942|-26.5885
7381||1928||1|tpeak.oral|hr|0.383271778||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||48.101|-88.202
7384||1424||1|tpeak.oral|hr|0.349254915||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||25.2349|-42.4698
7385||1425||1|tpeak.oral|hr|0.129335152||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||11.3438|-14.6876
7386||1848||1|tpeak.oral|hr|6.688841991||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||23.9676|-39.9352
7387||1849||1|tpeak.oral|hr|8.813744622||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||15.1702|-22.3405
7388||1850||1|tpeak.oral|hr|17.51265664||22-Oct-20|1compartment analytic fitted geometric mean calculated with invivopkfit_1.5.3|||-13.1658|34.3315
